97561817-c51f-4acc-a70b-57a9aa792925,VR-Bank Donau-Mindel,GENODEF1GZ2,https://xs2a-test.fiduciagad.de/xs2a/,72069043,fiducia-adapter
7c65a16f-dbb0-4620-8906-09f2f80af197,VR-Bank Donau-Mindel,GENODEF1GZ1,https://xs2a-test.fiduciagad.de/xs2a/,72091800,fiducia-adapter
4524fe6d-8f84-43ad-89c8-cc9679fdd99f,Sparkasse Mittelfranken-Süd,BYLADEM1SRS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,76450000,sparkasse-adapter
60be4230-4b86-4b5f-9c4a-a222e49dba27,Sparkasse Niederbayern-Mitte,BYLADEM1SRG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,74250000,sparkasse-adapter
d181abab-3cfd-4433-a750-a25218f81317,Stadtsparkasse Schwerte,WELADED1SWT,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,44152490,sparkasse-adapter
8a18fbe3-4915-4fc7-8fcc-fa3484576c71,Volksbank Pforzheim,VBPFDE66XXX,https://xs2a-test.fiduciagad.de/xs2a/,66690000,fiducia-adapter
06bdce61-5d07-48b8-817a-4a3099f216bb,VOLKSBANK SPROCKHÖVEL EG,GENODEM1SPO,https://xs2a-test.fiduciagad.de/xs2a/,45261547,fiducia-adapter
78cee8ae-20e2-43f3-b28e-3053d9b93f3a,Volksbank Bönen eG,GENODEM1BO1,https://xs2a-test.fiduciagad.de/xs2a/,41062215,fiducia-adapter
03482f38-a3e4-4ef3-aa94-ca52d9937273,Volksbank Pinneberg-Elmshorn eG,GENODEF1PIN,https://xs2a-test.fiduciagad.de/xs2a/,22191405,fiducia-adapter
e1cec840-94c2-4029-808b-0838867a2b4f,Raiffeisen Spar+Kreditbank Lauf a d Pegnitz,GENODEF1LAU,https://xs2a-test.fiduciagad.de/xs2a/,76061025,fiducia-adapter
4ee437fb-b72c-48e6-8220-dd57fabddeae,SPDK BOERDE LAMSTEDT-HECHTH,GENODEF1LAS,https://xs2a-test.fiduciagad.de/xs2a/,24162898,fiducia-adapter
674d26c1-0c6d-4b18-98ae-e012f366956e,VOLKSBANK MELLE-BORGLOH,GENODEF1LAR,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
5dda4225-c216-4f82-b608-2888b1c335f6,VOLKSBANK LASTRUP,GENODEF1LAP,https://xs2a-test.fiduciagad.de/xs2a/,28067257,fiducia-adapter
20ea62de-53d3-48c0-85bc-9521d3b4f9e1,Raiffeisenbank,GENODEF1TRH,https://xs2a-test.fiduciagad.de/xs2a/,70169575,fiducia-adapter
0cf9d04b-d95f-4af7-98d1-d5550e757d51,Volksbank Bochum Witten eG,GENODEM1BOC,https://xs2a-test.fiduciagad.de/xs2a/,43060129,fiducia-adapter
6dbeef40-cfd2-40fb-80f4-e2e5ea76a72f,Volksbank Alzey-Worms,GENODE61ALB,https://xs2a-test.fiduciagad.de/xs2a/,54062027,fiducia-adapter
f1988735-8ff4-4feb-9f1c-e80f7fd252fb,VR-Bank Westmuensterland eG,GENODEM1BOB,https://xs2a-test.fiduciagad.de/xs2a/,42861387,fiducia-adapter
18975e46-058d-48a5-8139-be643e3f4fec,Volksbank Gemen eG,GENODEM1BOG,https://xs2a-test.fiduciagad.de/xs2a/,42861515,fiducia-adapter
d4480994-4840-4593-8841-fd159a5e5d20,Volksbank Nordschwarzwald,GENODES1PGW,https://xs2a-test.fiduciagad.de/xs2a/,64261853,fiducia-adapter
f77cc723-870f-467a-8a8d-f0140fba966a,VOLKSBANK BOCHOLT EG,GENODEM1BOH,https://xs2a-test.fiduciagad.de/xs2a/,42860003,fiducia-adapter
946adfff-f924-4d1b-951a-575bf61558dd,Volksbank Laichinger Alb,GENODES1LAI,https://xs2a-test.fiduciagad.de/xs2a/,63091300,fiducia-adapter
e6866860-c768-440d-8404-167ca298a382,Volksbank Bigge-Lenne eG,GENODEM1SMA,https://xs2a-test.fiduciagad.de/xs2a/,46062817,fiducia-adapter
d10c95fa-c0e3-4a84-a8cb-827dc1419452,Kreissparkasse Kelheim,BYLADEM1KEH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,75051565,sparkasse-adapter
a52e7a3b-d7ba-4817-af94-06d84d388304,VOLKSBANK eG Braunschweig-Wolfsburg,GENODEF1LHR,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
dd9a26f2-7ae4-4d0e-9e67-7a1e2d663641,Volksbank Schermbeck eG,GENODEM1SMB,https://xs2a-test.fiduciagad.de/xs2a/,40069363,fiducia-adapter
2a5e6c96-bfc4-4b7a-b6dd-a093bb98e37d,Raiffeisenbank Aschaffenburg,GENODEF1HAC,https://xs2a-test.fiduciagad.de/xs2a/,79568518,fiducia-adapter
0a90398f-8829-4e40-9679-37e006752627,Volksbank Lingen eG,GENODEF1LIG,https://xs2a-test.fiduciagad.de/xs2a/,26660060,fiducia-adapter
3f74318a-f2dd-4dda-9c9e-6ed16826bc0f,VR-Bank Lichtenfels-Ebern eG,GENODEF1LIF,https://xs2a-test.fiduciagad.de/xs2a/,77091800,fiducia-adapter
1d5ee9f9-e665-4b27-a21c-18a9a1bd5221,SPAR- UND KREDITBANK HAMMAH,GENODEF1HAA,https://xs2a-test.fiduciagad.de/xs2a/,20069800,fiducia-adapter
3b9023a5-3fb7-45ee-b598-6205c212d3d4,Genossenschaftsbank Weil im Schönbuch,GENODES1GWS,https://xs2a-test.fiduciagad.de/xs2a/,60069224,fiducia-adapter
ca79feed-3eca-4a7a-916e-494a9f4d0a68,Deutsche Bank AG,DEUTDE,https://simulator-xs2a.db.com/[PIS | PIIS | AIS]/SB/SANDBOX/,,deutsche-bank-adapter
74022ac9-12d9-4ac1-bf9d-c5442cabaa9c,Raiffeisenbank Elztal,GENODE61ELZ,https://xs2a-test.fiduciagad.de/xs2a/,66069103,fiducia-adapter
e41c2d45-5827-470d-ba86-dd676c71e60f,Volksbank,GENODEF1LIA,https://xs2a-test.fiduciagad.de/xs2a/,73369826,fiducia-adapter
9d973965-bf1c-4e02-b907-29fe65c7fc86,Sparkasse Neuwied,MALADE51NWD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,57450120,sparkasse-adapter
724b0367-c4a8-4381-a81a-7a24291f9878,Volksbank Schnathorst eG,GENODEM1SNA,https://xs2a-test.fiduciagad.de/xs2a/,49262364,fiducia-adapter
a42e25cf-bfb9-4840-829a-29c0ce4ece57,VR-Bank Langenau-Ulmer Alb,GENODES1LBK,https://xs2a-test.fiduciagad.de/xs2a/,63061486,fiducia-adapter
45b48649-89f0-459c-8c24-dcf0f8aa19d3,Sparkasse Bottrop,WELADED1BOT,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,42451220,sparkasse-adapter
c77059fe-97d3-43b7-990b-f5cbb6cfaee3,Volksbank Breisgau Nord,GENODE61EMM,https://xs2a-test.fiduciagad.de/xs2a/,68092000,fiducia-adapter
d4867e3c-f759-4e7a-86fc-9b5f3754f8c8,Volksbank Trossingen,GENODES1TRO,https://xs2a-test.fiduciagad.de/xs2a/,64292310,fiducia-adapter
d545f93d-3651-4c3b-9b30-5b251e84cb96,Volksbank Ludwigsburg,GENODES1LBG,https://xs2a-test.fiduciagad.de/xs2a/,60490150,fiducia-adapter
033feed9-a34c-44f4-9217-72238b412610,VR-Bank Landshut,GENODEF1LH1,https://xs2a-test.fiduciagad.de/xs2a/,74390000,fiducia-adapter
01ea425a-e423-4e5e-b198-946adc93b9b5,Raiffeisenbank Kaiserstuhl,GENODE61VOK,https://xs2a-test.fiduciagad.de/xs2a/,68063479,fiducia-adapter
5a9f456c-75c5-42aa-a258-5352353da4eb,Sparkasse Göttingen,NOLADE21GOE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,26050001,sparkasse-adapter
f376fe3d-f132-4c48-afc3-2dbf8f37ace0,Stadtsparkasse Bocholt,WELADED1BOH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,42850035,sparkasse-adapter
4028690d-6229-41a0-b235-1b5e132566d7,Sparkasse Bochum,WELADED1BOC,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,43050001,sparkasse-adapter
35600146-0b27-4778-94f4-5a323afacb55,Frankfurter Volksbank,GENODE51GRI,https://xs2a-test.fiduciagad.de/xs2a/,50862408,fiducia-adapter
e002a281-2933-4d84-8c62-3db0f4cf8dda,Volksbank Grebenhain,GENODE51GRC,https://xs2a-test.fiduciagad.de/xs2a/,50069146,fiducia-adapter
670132c5-9553-492d-8438-5568d0fa6bed,Stadtsparkasse Stadtlohn,WELADED1STL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,40154702,sparkasse-adapter
f6b9ac9f-4af5-47b6-9793-c087bcec1cee,Spar- und Kreditbank,GENODE61RH2,https://xs2a-test.fiduciagad.de/xs2a/,66061407,fiducia-adapter
3f95eb06-66a4-458f-b919-1b1c35093b62,Kreissparkasse Steinfurt,WELADED1STF,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,40351060,sparkasse-adapter
2905bdd1-893d-4d2c-94df-1cbb34381dd1,Erzgebirgssparkasse,WELADED1STB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,87054000,sparkasse-adapter
d613832e-3685-4829-b1d5-25b0d7314c19,Sparkasse Mülheim an der Ruhr,SPMHDE3EXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,36250000,sparkasse-adapter
bb3ea036-7a9b-4419-b20a-1e7cf1490d6b,Volksbank Vechta eG,GENODEF1TWI,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
9d40e45a-1599-48fb-87c1-c84d35a1ba65,VR-Bank Freudenberg-Niederfischbach eG,GENODEM1FRF,https://xs2a-test.fiduciagad.de/xs2a/,46061724,fiducia-adapter
27e9854d-2d46-4590-a1f6-d2b29e99a513,Rottaler Raiffeisenbank,GENODEF1POC,https://xs2a-test.fiduciagad.de/xs2a/,74067000,fiducia-adapter
d5877186-e6d4-4ece-9073-d3da54210f5a,VB Hellweg,GENODEM1WST,https://xs2a-test.fiduciagad.de/xs2a/,41662557,fiducia-adapter
2a651af6-7018-497d-9a53-9eba13a3eaa9,Kreis- und Stadtsparkasse Kaufbeuren,BYLADEM1KFB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,73450000,sparkasse-adapter
c466412c-2503-4e34-b447-9462e3d73758,Raiffeisen-Volksbank Tüßling-Unterneukirchen,GENODEF1TUS,https://xs2a-test.fiduciagad.de/xs2a/,70169576,fiducia-adapter
4f14d68a-6466-48de-b18a-cd1eba7b8e21,Sparkasse Waldeck-Frankenberg,HELADEF1KOR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,52350005,sparkasse-adapter
17b455f1-97eb-499f-a47b-b865c1aa5770,Volksbank Bochum Witten eG,GENODEM1WTN,https://xs2a-test.fiduciagad.de/xs2a/,45260041,fiducia-adapter
5dbbff58-2e41-4428-a86e-7190dfd1571e,OSTFRIESISCHE VB LEER,GENODEF1LER,https://xs2a-test.fiduciagad.de/xs2a/,28590075,fiducia-adapter
d6f2244a-1e42-46ef-a2c6-9d801ac8fa7e,Sparkasse Parchim-Lübz,NOLADE21PCH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,14051362,sparkasse-adapter
64d85ebb-efec-4393-8613-fb5f6022199a,Volksbank Süd-Emsland eG,GENODEF1LEN,https://xs2a-test.fiduciagad.de/xs2a/,26662932,fiducia-adapter
36fbebd9-372f-4858-9a4d-84b3d4cd0fab,Raiffeisen-Volksbank Saale-Orla,GENODEF1PN1,https://xs2a-test.fiduciagad.de/xs2a/,83094444,fiducia-adapter
7d046c40-137c-463f-99ef-177cd7934328,VR Bank Schwäbisch Hall-Crailsheim,GENODES1CRV,https://xs2a-test.fiduciagad.de/xs2a/,62291020,fiducia-adapter
8d7d8b4c-4654-4843-bf28-387fa9ad7ac1,Sparkasse Essen,SPESDE3EXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,36050105,sparkasse-adapter
38996885-3104-435a-a86b-60ba680094ec,Volksbank Schlangen eG,GENODEM1SLN,https://xs2a-test.fiduciagad.de/xs2a/,40069283,fiducia-adapter
db93ce0a-c38a-41e9-a30e-e4ffc10e44a8,Bank f.Kirche u.Caritas eG,GENODEM1BKC,https://xs2a-test.fiduciagad.de/xs2a/,47260307,fiducia-adapter
07cfe7e5-3428-48d6-93b0-abb508692247,Volksbank Allgäu-Oberschwaben eG,GENODES1LEU,https://xs2a-test.fiduciagad.de/xs2a/,65091040,fiducia-adapter
1185aa36-3de6-4557-a6d5-052cbc17a0e7,Volksbank Region Leonberg,GENODES1LEO,https://xs2a-test.fiduciagad.de/xs2a/,60390300,fiducia-adapter
fc10195a-b442-4f76-ba18-0f753fe2d684,Volksbank Lauterbach-Schlitz,GENODE51LB1,https://xs2a-test.fiduciagad.de/xs2a/,51990000,fiducia-adapter
6b3d1f89-9cd5-4c24-8e8a-d3072e110146,VB Schwarzwald-Donau-Neckar,GENODES1TUT,https://xs2a-test.fiduciagad.de/xs2a/,64390130,fiducia-adapter
9b386f5e-04c0-4a94-8b3a-0c6713cc1c76,Volksbank eG Delmenhorst Schierbrok,GENODEF1GSC,https://xs2a-test.fiduciagad.de/xs2a/,28067170,fiducia-adapter
8afc5caa-cfa4-4804-9f86-eeaf90199d4b,Stadtsparkasse Schwalmstadt,HELADEF1SWA,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,52053458,sparkasse-adapter
a4c3a591-d1be-45ae-b4db-98545aa75773,Raiffeisenbank Aresing-Gerolsbach,GENODEF1GSB,https://xs2a-test.fiduciagad.de/xs2a/,72169080,fiducia-adapter
4b91b3e0-e72b-4e3a-8736-8a14513bbe3e,VerbundVolksbank OWL eG,DGPBDE3MXXX,https://xs2a-test.fiduciagad.de/xs2a/,47260121,fiducia-adapter
18ace885-aef6-416e-8a3e-851186ffff02,Raiffeisenbank Tüngental,GENODES1TUN,https://xs2a-test.fiduciagad.de/xs2a/,60069950,fiducia-adapter
b59807f9-2c43-4bb8-9574-8d1a34566208,Sparkasse Geseke,WELADED1GES,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,41651965,sparkasse-adapter
5571df15-0358-4924-b475-5883edca7f9f,Sparkasse Gevelsberg-Wetter,WELADED1GEV,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,45450050,sparkasse-adapter
8fecf56d-1f6b-4bec-a3d3-c555be1fd0bd,Sparkasse Kierspe-Meinerzhagen,WELADED1KMZ,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,45851665,sparkasse-adapter
5f04ed10-8827-4b2d-a9f2-aa3da08267d0,Raiffeisenbank Ortenburg-Kirchberg,GENODEF1TKI,https://xs2a-test.fiduciagad.de/xs2a/,74069758,fiducia-adapter
2cd9cf7c-f8ff-464d-ae6f-1af6462f4c0b,Sparkasse Gelsenkirchen,WELADED1GEK,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,42050001,sparkasse-adapter
9417df1b-949a-46bd-a47a-f4b1852a147e,Sydbank A/S Filiale Flensburg,SYBKDE22XXX,www.sandbox-bvxs2a.de/sydbank,21510600,verlag-adapter
0a6e58ac-0394-4952-b6aa-6a5cd59da8f9,Sparkasse Kraichgau Bruchsal-Bretten-Sinsheim,BRUSDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,66350036,sparkasse-adapter
86a86d7a-a079-4f1d-89e2-42313edcb729,Raiffeisenbank,GENODE51GWB,https://xs2a-test.fiduciagad.de/xs2a/,50069345,fiducia-adapter
b1aaecd8-a3f4-47d7-b72e-6b1d78094d86,VR-Bank Nordeifel eG,GENODED1GKK,https://xs2a-test.fiduciagad.de/xs2a/,37069303,fiducia-adapter
99536954-0584-4f48-b5f9-29b0c00a067b,Sparkasse Mainfranken Würzburg,BYLADEM1SWU,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,79050000,sparkasse-adapter
1d96c7bb-2fab-4e31-a72b-6bfa503fbf84,Raiffeisenbank,GENODEF1GRT,https://xs2a-test.fiduciagad.de/xs2a/,74069744,fiducia-adapter
7b1036a1-57e3-40e3-bdb8-09bcca3df666,Raiffeisenbank Südstormarn Mölln eG,GENODEF1GRS,https://xs2a-test.fiduciagad.de/xs2a/,20069177,fiducia-adapter
eec58ec3-8d34-4ff0-a441-5679feb95dfe,RAIFFEISENBANK GARREL,GENODEF1GRR,https://xs2a-test.fiduciagad.de/xs2a/,28069128,fiducia-adapter
e6752828-f6f0-4d0c-aa3f-04d1ff8c3420,RAIFFEISENBK. KASTELLAUN E,GENODED1KSL,https://xs2a-test.fiduciagad.de/xs2a/,56061151,fiducia-adapter
b15971fa-b1a5-484f-ab01-199741891a57,Volksbank Wickede (Ruhr) e,GENODEM1WRU,https://xs2a-test.fiduciagad.de/xs2a/,41462295,fiducia-adapter
cff31601-2774-416e-985b-f9b34ade777b,Stadtsparkasse Düsseldorf,DUSSDEDDXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,30050110,sparkasse-adapter
a0375a27-a533-4e9f-8c17-1e521e138a0b,GEFA,GGABDE31XXX,https://xs2a-test.fiduciagad.de/xs2a/,33030000,fiducia-adapter
40d5dbbf-d37f-4397-bef2-9e50964e6dd1,VB Stoermede-Hoerste eG,GENODEM1SGE,https://xs2a-test.fiduciagad.de/xs2a/,41662465,fiducia-adapter
6c3b696d-2681-4e5a-b639-2fc37ced5ea4,Raiffeisenbank Biebergrund-Petersberg,GENODEF1PBG,https://xs2a-test.fiduciagad.de/xs2a/,53062350,fiducia-adapter
90ea3bf5-7795-4bc5-a4ae-126844f2821e,Internationales Bankhaus Bodensee,IBBFDE81XXX,https://xs2a-test.fiduciagad.de/xs2a/,65110200,fiducia-adapter
49d27ed3-8a0f-42e6-b39f-ba8948424b95,Volksbank Beckum-Lippstadt,GENODEM1BEK,https://xs2a-test.fiduciagad.de/xs2a/,41260006,fiducia-adapter
f11aee5b-3693-4b0a-99a5-9da309ef7d00,Stadtsparkasse Bad Pyrmont,NOLADE21PMT,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,25451345,sparkasse-adapter
2a68622e-2f89-4ce0-9cd5-9d9037918c85,SKB Witten eG    45260475,GENODEM1BFG,https://xs2a-test.fiduciagad.de/xs2a/,45260475,fiducia-adapter
330accc0-faa5-44c9-adc3-1fb018cbd67a,Volksbank Raiffeisenbank Niederschlesien,GENODEF1GR1,https://xs2a-test.fiduciagad.de/xs2a/,85591000,fiducia-adapter
05428072-0d64-4138-ae08-a4ff393e1237,Raiffeisenbank i Lkr Passau-Nord,GENODEF1TIE,https://xs2a-test.fiduciagad.de/xs2a/,74062786,fiducia-adapter
bf987cf4-0657-41aa-9db9-1f16883aa1c9,VR meine Bank eG,GENODEF1GOU,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
5b732da4-3354-4062-955c-232c1d85f07d,Volksbank Chemnitz,GENODEF1CH1,https://xs2a-test.fiduciagad.de/xs2a/,87096214,fiducia-adapter
8719f911-6959-4af3-8014-0ced77961477,Raiffeisenbank Parsberg-Velburg,GENODEF1PAR,https://xs2a-test.fiduciagad.de/xs2a/,75069094,fiducia-adapter
2a355447-7d81-49d4-8f0e-63c590b6a8f5,Sparkasse Bad Kissingen,BYLADEM1KIS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,79351010,sparkasse-adapter
e429b16e-161e-4b08-a058-45ba257741ef,TARGOBANK AG,CMCIDEDDXXX,www.sandbox-bvxs2a.de/targobank,30020900,verlag-adapter
99241c42-d6e2-42ce-a02a-50b816cb58a7,Kreissparkasse Garmisch-Partenkirchen,BYLADEM1GAP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,70350000,sparkasse-adapter
7fb81749-58cf-453c-a1dc-7bcc55c96f9b,Raiffeisenbank Geiselhöring-Pfaffenberg,GENODEF1GPF,https://xs2a-test.fiduciagad.de/xs2a/,74369088,fiducia-adapter
22cfc8bb-00a5-4eb1-a8aa-7b386f341e41,Raiffeisenbank Chamer Land,GENODEF1CHA,https://xs2a-test.fiduciagad.de/xs2a/,74261024,fiducia-adapter
7415a6f7-1469-4d8f-8cab-6e4d08acc66a,Volksbank Hochrhein,GENODE61JES,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
beb2948a-5449-4dff-99da-6076ea759f6b,VOLKSBANK PATTENSEN,GENODEF1PAT,https://xs2a-test.fiduciagad.de/xs2a/,25193331,fiducia-adapter
607d5264-a86e-484a-b9a8-c36b6214616a,Volksbank Koblenz Mittelrhein eG,GENODED1KVB,https://xs2a-test.fiduciagad.de/xs2a/,,fiducia-adapter
a30f3825-526d-447d-95f7-b50bcfcba599,Raiffeisenbank Aichhalden-Hardt-Sulgen,GENODES1HAR,https://xs2a-test.fiduciagad.de/xs2a/,60069553,fiducia-adapter
7636f2cd-3ed4-4197-bc08-159b6639500e,Sparkasse Chemnitz,CHEKDE81OLW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,87050000,sparkasse-adapter
e102aa2c-d03a-4fde-954b-13cff9397e4b,Raiffeisenbank Altschweier,GENODE61ALR,https://xs2a-test.fiduciagad.de/xs2a/,66261416,fiducia-adapter
82bd3a71-65b6-49b6-9c97-57051450cbf6,Volksbank Ettlingen,GENODE61ETT,https://xs2a-test.fiduciagad.de/xs2a/,66091200,fiducia-adapter
5ad7ba6c-32b3-4700-965f-feb1946328d7,Volksbank Forchheim,GENODEF1GWE,https://xs2a-test.fiduciagad.de/xs2a/,77069042,fiducia-adapter
c37a5e64-bb60-4fcb-8dc3-311cd35146ab,Kreissparkasse Saarlouis,KRSADE55XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-curr/12345678,59350110,sparkasse-adapter
d4a83224-97c1-47e8-9f9c-da93c9207bd0,levoBank,GENODE51LEB,https://xs2a-test.fiduciagad.de/xs2a/,59393000,fiducia-adapter
6d7a4b9b-6fdb-4dec-947b-6cc8dcc6cebc,Volksbank Kirnau,GENODE61RNG,https://xs2a-test.fiduciagad.de/xs2a/,67461733,fiducia-adapter
0fc19d13-1804-4def-847a-5af7f725f4ee,VR-Bank Coburg,GENODEF1COS,https://xs2a-test.fiduciagad.de/xs2a/,78360000,fiducia-adapter
56736b7e-7ff2-4ad2-9af8-d15b229a22de,Volksbank Selm-Bork eG,GENODEM1SEM,https://xs2a-test.fiduciagad.de/xs2a/,40165366,fiducia-adapter
f8b7cb8c-4e2f-4333-aa30-ae2a856e20f8,Volksbank im Wesertal eG,GENODEF1COP,https://xs2a-test.fiduciagad.de/xs2a/,25462680,fiducia-adapter
